kind,term,n_mentions,n_projects,pct_projects
term,printed,14,14,0.8945686900958466
term,producing,14,14,0.8945686900958466
term,purpose,14,14,0.8945686900958466
term,quickly,14,14,0.8945686900958466
term,receive,14,14,0.8945686900958466
term,related,14,14,0.8945686900958466
term,smarter,14,14,0.8945686900958466
term,wording,14,14,0.8945686900958466
term,con,31,13,0.8306709265175719
term,innovation,17,13,0.8306709265175719
term,packaging,17,13,0.8306709265175719
term,able,16,13,0.8306709265175719
term,chapters,16,13,0.8306709265175719
term,hand-drawn,16,13,0.8306709265175719
term,hardware,16,13,0.8306709265175719
term,iterative,16,13,0.8306709265175719
term,online,16,13,0.8306709265175719
term,security,16,13,0.8306709265175719
term,translations,16,13,0.8306709265175719
term,word,16,13,0.8306709265175719
term,advice,15,13,0.8306709265175719
term,aligns,15,13,0.8306709265175719
term,applicable,15,13,0.8306709265175719
term,correct,15,13,0.8306709265175719
term,incorporates,15,13,0.8306709265175719
term,interface,15,13,0.8306709265175719
term,message,15,13,0.8306709265175719
term,set,15,13,0.8306709265175719
term,takes,15,13,0.8306709265175719
term,visualization,15,13,0.8306709265175719
term,applications,14,13,0.8306709265175719
term,copywriting,14,13,0.8306709265175719
term,costs,14,13,0.8306709265175719
term,formatting,14,13,0.8306709265175719
term,internal,14,13,0.8306709265175719
term,languages,14,13,0.8306709265175719
term,maintaining,14,13,0.8306709265175719
term,policies,14,13,0.8306709265175719
term,several,14,13,0.8306709265175719
term,another,13,13,0.8306709265175719
term,blends,13,13,0.8306709265175719
term,confirm,13,13,0.8306709265175719
term,enable,13,13,0.8306709265175719
term,functions,13,13,0.8306709265175719
term,highest,13,13,0.8306709265175719
term,human-led,13,13,0.8306709265175719
term,ideation,13,13,0.8306709265175719
term,initially,13,13,0.8306709265175719
term,inspired,13,13,0.8306709265175719
term,layer,13,13,0.8306709265175719
term,lot,13,13,0.8306709265175719
term,next,13,13,0.8306709265175719
term,optimized,13,13,0.8306709265175719
term,place,13,13,0.8306709265175719
term,protection,13,13,0.8306709265175719
term,reflect,13,13,0.8306709265175719
term,replacement,13,13,0.8306709265175719
term,stages,13,13,0.8306709265175719
term,suggest,13,13,0.8306709265175719
term,taken,13,13,0.8306709265175719
term,took,13,13,0.8306709265175719
term,tracking,13,13,0.8306709265175719
term,unauthorized,13,13,0.8306709265175719
term,cloud,26,12,0.7667731629392971
term,mobile,18,12,0.7667731629392971
term,course,16,12,0.7667731629392971
term,databases,16,12,0.7667731629392971
term,examples,16,12,0.7667731629392971
term,line,16,12,0.7667731629392971
term,coding,15,12,0.7667731629392971
term,cost,15,12,0.7667731629392971
term,documentation,15,12,0.7667731629392971
term,energy,14,12,0.7667731629392971
term,frameworks,14,12,0.7667731629392971
term,industry,14,12,0.7667731629392971
term,logo,14,12,0.7667731629392971
term,motion,14,12,0.7667731629392971
term,purchased,14,12,0.7667731629392971
term,spelling,14,12,0.7667731629392971
term,activity,13,12,0.7667731629392971
term,aspect,13,12,0.7667731629392971
term,blend,13,12,0.7667731629392971
term,compliant,13,12,0.7667731629392971
term,compositions,13,12,0.7667731629392971
term,continuously,13,12,0.7667731629392971
term,daily,13,12,0.7667731629392971
term,display,13,12,0.7667731629392971
term,enabling,13,12,0.7667731629392971
term,expertise,13,12,0.7667731629392971
term,fit,13,12,0.7667731629392971
term,going,13,12,0.7667731629392971
term,individuals,13,12,0.7667731629392971
term,integrating,13,12,0.7667731629392971
term,interact,13,12,0.7667731629392971
term,interior,13,12,0.7667731629392971
term,otherwise,13,12,0.7667731629392971
term,post,13,12,0.7667731629392971
term,project's,13,12,0.7667731629392971
term,search,13,12,0.7667731629392971
term,shape,13,12,0.7667731629392971
term,skills,13,12,0.7667731629392971
term,solution,13,12,0.7667731629392971
term,track,13,12,0.7667731629392971
term,assisting,12,12,0.7667731629392971
term,captured,12,12,0.7667731629392971
term,conversations,12,12,0.7667731629392971
term,customized,12,12,0.7667731629392971
term,decision-making,12,12,0.7667731629392971
term,dedicated,12,12,0.7667731629392971
term,derived,12,12,0.7667731629392971
term,entire,12,12,0.7667731629392971
term,exactly,12,12,0.7667731629392971
term,fact,12,12,0.7667731629392971
term,fundraising,12,12,0.7667731629392971
term,grant,12,12,0.7667731629392971
term,handle,12,12,0.7667731629392971
term,identifiable,12,12,0.7667731629392971
term,light,12,12,0.7667731629392971
term,location,12,12,0.7667731629392971
term,logic,12,12,0.7667731629392971
term,logos,12,12,0.7667731629392971
term,love,12,12,0.7667731629392971
term,methods,12,12,0.7667731629392971
term,meticulously,12,12,0.7667731629392971
term,missing,12,12,0.7667731629392971
term,movements,12,12,0.7667731629392971
term,native,12,12,0.7667731629392971
term,nothing,12,12,0.7667731629392971
term,physically,12,12,0.7667731629392971
term,referenced,12,12,0.7667731629392971
term,renderings,12,12,0.7667731629392971
term,respective,12,12,0.7667731629392971
term,royalty-free,12,12,0.7667731629392971
term,safe,12,12,0.7667731629392971
term,scene,12,12,0.7667731629392971
term,script,12,12,0.7667731629392971
term,shared,12,12,0.7667731629392971
term,spend,12,12,0.7667731629392971
term,steps,12,12,0.7667731629392971
term,strict,12,12,0.7667731629392971
term,true,12,12,0.7667731629392971
term,yet,12,12,0.7667731629392971
term,und,20,11,0.7028753993610224
term,food,19,11,0.7028753993610224
term,novel,18,11,0.7028753993610224
term,poster,17,11,0.7028753993610224
term,del,16,11,0.7028753993610224
term,detection,16,11,0.7028753993610224
term,matches,16,11,0.7028753993610224
term,per,16,11,0.7028753993610224
term,errors,15,11,0.7028753993610224
term,pdf,15,11,0.7028753993610224
tool,DALL-E,14,11,0.7028753993610224
term,added,14,11,0.7028753993610224
term,chatbot,14,11,0.7028753993610224
term,components,14,11,0.7028753993610224
term,customer,14,11,0.7028753993610224
term,impact,14,11,0.7028753993610224
term,mit,14,11,0.7028753993610224
term,success,14,11,0.7028753993610224
term,battle,13,11,0.7028753993610224
term,collaboration,13,11,0.7028753993610224
term,editorial,13,11,0.7028753993610224
term,handcrafted,13,11,0.7028753993610224
term,icons,13,11,0.7028753993610224
term,nearly,13,11,0.7028753993610224
term,official,13,11,0.7028753993610224
term,spell,13,11,0.7028753993610224
term,typically,13,11,0.7028753993610224
term,wellness,13,11,0.7028753993610224
term,analytics,12,11,0.7028753993610224
term,changes,12,11,0.7028753993610224
term,collaborative,12,11,0.7028753993610224
term,collected,12,11,0.7028753993610224
term,early-stage,12,11,0.7028753993610224
term,engage,12,11,0.7028753993610224
term,functional,12,11,0.7028753993610224
term,heavily,12,11,0.7028753993610224
term,https,12,11,0.7028753993610224
term,living,12,11,0.7028753993610224
term,meaningful,12,11,0.7028753993610224
term,miniatures,12,11,0.7028753993610224
term,number,12,11,0.7028753993610224
term,offering,12,11,0.7028753993610224
term,perspectives,12,11,0.7028753993610224
term,possibilities,12,11,0.7028753993610224
term,profile,12,11,0.7028753993610224
term,prototyping,12,11,0.7028753993610224
term,sections,12,11,0.7028753993610224
term,single,12,11,0.7028753993610224
term,structured,12,11,0.7028753993610224
term,subject,12,11,0.7028753993610224
term,suitable,12,11,0.7028753993610224
term,techniques,12,11,0.7028753993610224
term,value,12,11,0.7028753993610224
term,according,11,11,0.7028753993610224
term,adapt,11,11,0.7028753993610224
term,applied,11,11,0.7028753993610224
term,authorized,11,11,0.7028753993610224
term,balance,11,11,0.7028753993610224
term,capture,11,11,0.7028753993610224
term,correctness,11,11,0.7028753993610224
term,edits,11,11,0.7028753993610224
term,effectively,11,11,0.7028753993610224
term,effort,11,11,0.7028753993610224
term,efforts,11,11,0.7028753993610224
term,employed,11,11,0.7028753993610224
term,end,11,11,0.7028753993610224
term,enhances,11,11,0.7028753993610224
term,especially,11,11,0.7028753993610224
term,extensively,11,11,0.7028753993610224
term,finished,11,11,0.7028753993610224
term,given,11,11,0.7028753993610224
term,hours,11,11,0.7028753993610224
term,learn,11,11,0.7028753993610224
term,obtain,11,11,0.7028753993610224
term,past,11,11,0.7028753993610224
term,presented,11,11,0.7028753993610224
term,rarely,11,11,0.7028753993610224
term,regulations,11,11,0.7028753993610224
term,rendered,11,11,0.7028753993610224
term,respects,11,11,0.7028753993610224
term,save,11,11,0.7028753993610224
term,thing,11,11,0.7028753993610224
term,topaz,11,11,0.7028753993610224
term,unreal,11,11,0.7028753993610224
term,des,31,10,0.6389776357827476
term,recipes,22,10,0.6389776357827476
term,curriculum,19,10,0.6389776357827476
term,tarot,19,10,0.6389776357827476
term,practices,18,10,0.6389776357827476
term,conversational,16,10,0.6389776357827476
term,financial,16,10,0.6389776357827476
term,notes,16,10,0.6389776357827476
term,contents,14,10,0.6389776357827476
term,las,14,10,0.6389776357827476
term,solutions,14,10,0.6389776357827476
tool,ElevenLabs,13,10,0.6389776357827476
term,behavior,13,10,0.6389776357827476
term,clean,13,10,0.6389776357827476
term,partner,13,10,0.6389776357827476
term,trends,13,10,0.6389776357827476
term,affordable,12,10,0.6389776357827476
term,fixing,12,10,0.6389776357827476
term,follows,12,10,0.6389776357827476
term,hands,12,10,0.6389776357827476
term,highlight,12,10,0.6389776357827476
term,interests,12,10,0.6389776357827476
term,llm,12,10,0.6389776357827476
term,painting,12,10,0.6389776357827476
term,party,12,10,0.6389776357827476
term,player,12,10,0.6389776357827476
term,safety,12,10,0.6389776357827476
term,series,12,10,0.6389776357827476
term,three,12,10,0.6389776357827476
term,web,12,10,0.6389776357827476
term,ability,11,10,0.6389776357827476
term,change,11,10,0.6389776357827476
term,collection,11,10,0.6389776357827476
term,combining,11,10,0.6389776357827476
term,device,11,10,0.6389776357827476
term,hired,11,10,0.6389776357827476
term,implementation,11,10,0.6389776357827476
term,mix,11,10,0.6389776357827476
term,mostly,11,10,0.6389776357827476
term,optimizing,11,10,0.6389776357827476
term,processed,11,10,0.6389776357827476
term,sculpts,11,10,0.6389776357827476
term,target,11,10,0.6389776357827476
term,title,11,10,0.6389776357827476
term,together,11,10,0.6389776357827476
term,truly,11,10,0.6389776357827476
term,verified,11,10,0.6389776357827476
term,virtual,11,10,0.6389776357827476
term,age,10,10,0.6389776357827476
term,aim,10,10,0.6389776357827476
term,animated,10,10,0.6389776357827476
term,anyone,10,10,0.6389776357827476
term,artist's,10,10,0.6389776357827476
term,built-in,10,10,0.6389776357827476
term,care,10,10,0.6389776357827476
term,checks,10,10,0.6389776357827476
term,computer,10,10,0.6389776357827476
term,construction,10,10,0.6389776357827476
term,delivered,10,10,0.6389776357827476
term,delivering,10,10,0.6389776357827476
term,drawing,10,10,0.6389776357827476
term,employ,10,10,0.6389776357827476
term,estimates,10,10,0.6389776357827476
term,function,10,10,0.6389776357827476
term,great,10,10,0.6389776357827476
term,illustrators,10,10,0.6389776357827476
term,implemented,10,10,0.6389776357827476
term,improvement,10,10,0.6389776357827476
term,interesting,10,10,0.6389776357827476
term,issues,10,10,0.6389776357827476
term,listed,10,10,0.6389776357827476
term,long,10,10,0.6389776357827476
term,looks,10,10,0.6389776357827476
term,makes,10,10,0.6389776357827476
term,manage,10,10,0.6389776357827476
term,painted,10,10,0.6389776357827476
term,personalization,10,10,0.6389776357827476
term,post-production,10,10,0.6389776357827476
term,previous,10,10,0.6389776357827476
term,publishing,10,10,0.6389776357827476
term,recordings,10,10,0.6389776357827476
term,rest,10,10,0.6389776357827476
term,retain,10,10,0.6389776357827476
term,rich,10,10,0.6389776357827476
term,seeking,10,10,0.6389776357827476
term,sell,10,10,0.6389776357827476
term,shaped,10,10,0.6389776357827476
term,sometimes,10,10,0.6389776357827476
term,students,10,10,0.6389776357827476
term,supports,10,10,0.6389776357827476
term,talented,10,10,0.6389776357827476
term,towards,10,10,0.6389776357827476
term,usually,10,10,0.6389776357827476
term,variations,10,10,0.6389776357827476
term,vital,10,10,0.6389776357827476
term,job,33,9,0.5750798722044729
term,der,16,9,0.5750798722044729
term,documents,15,9,0.5750798722044729
term,locally,14,9,0.5750798722044729
term,moderation,13,9,0.5750798722044729
term,analyzes,12,9,0.5750798722044729
term,speech,12,9,0.5750798722044729
term,dialogue,11,9,0.5750798722044729
term,edition,11,9,0.5750798722044729
term,professionals,11,9,0.5750798722044729
term,reach,11,9,0.5750798722044729
term,risks,11,9,0.5750798722044729
term,account,10,9,0.5750798722044729
term,becomes,10,9,0.5750798722044729
term,blender,10,9,0.5750798722044729
term,contributors,10,9,0.5750798722044729
term,execution,10,9,0.5750798722044729
term,history,10,9,0.5750798722044729
term,mockup,10,9,0.5750798722044729
term,passion,10,9,0.5750798722044729
term,practical,10,9,0.5750798722044729
term,published,10,9,0.5750798722044729
term,response,10,9,0.5750798722044729
term,screenshots,10,9,0.5750798722044729
term,structuring,10,9,0.5750798722044729
term,summary,10,9,0.5750798722044729
term,tell,10,9,0.5750798722044729
term,active,9,9,0.5750798722044729
term,adorn,9,9,0.5750798722044729
term,agreement,9,9,0.5750798722044729
term,architecture,9,9,0.5750798722044729
term,artists',9,9,0.5750798722044729
term,artlist,9,9,0.5750798722044729
term,associated,9,9,0.5750798722044729
term,authors,9,9,0.5750798722044729
term,automation,9,9,0.5750798722044729
term,challenges,9,9,0.5750798722044729
term,choose,9,9,0.5750798722044729
term,conditions,9,9,0.5750798722044729
term,confident,9,9,0.5750798722044729
term,connect,9,9,0.5750798722044729
term,context,9,9,0.5750798722044729
term,continue,9,9,0.5750798722044729
term,contributions,9,9,0.5750798722044729
term,customers,9,9,0.5750798722044729
term,di-id,9,9,0.5750798722044729
term,don,9,9,0.5750798722044729
term,draw,9,9,0.5750798722044729
term,drawings,9,9,0.5750798722044729
term,erease,9,9,0.5750798722044729
term,eye,9,9,0.5750798722044729
term,file,9,9,0.5750798722044729
term,filmora,9,9,0.5750798722044729
term,follow,9,9,0.5750798722044729
term,hands-on,9,9,0.5750798722044729
term,heavy,9,9,0.5750798722044729
term,judgment,9,9,0.5750798722044729
term,kind,9,9,0.5750798722044729
term,later,9,9,0.5750798722044729
term,leiapix,9,9,0.5750798722044729
term,leverage,9,9,0.5750798722044729
term,live,9,9,0.5750798722044729
term,low-resolution,9,9,0.5750798722044729
term,majority,9,9,0.5750798722044729
term,modify,9,9,0.5750798722044729
term,mouth,9,9,0.5750798722044729
term,ongoing,9,9,0.5750798722044729
term,partners,9,9,0.5750798722044729
term,permitted,9,9,0.5750798722044729
term,posts,9,9,0.5750798722044729
term,predict,9,9,0.5750798722044729
term,preparation,9,9,0.5750798722044729
term,primary,9,9,0.5750798722044729
term,proofreading,9,9,0.5750798722044729
term,question,9,9,0.5750798722044729
term,ready,9,9,0.5750798722044729
term,reviews,9,9,0.5750798722044729
term,said,9,9,0.5750798722044729
term,special,9,9,0.5750798722044729
term,specifications,9,9,0.5750798722044729
term,tech,9,9,0.5750798722044729
term,though,9,9,0.5750798722044729
term,verify,9,9,0.5750798722044729
term,visualizations,9,9,0.5750798722044729
term,whose,9,9,0.5750798722044729
term,wondershare,9,9,0.5750798722044729
term,deliverables,14,8,0.5111821086261981
term,por,13,8,0.5111821086261981
term,von,13,8,0.5111821086261981
term,chatbots,12,8,0.5111821086261981
term,recipe,12,8,0.5111821086261981
term,setting,12,8,0.5111821086261981
term,text-to-speech,12,8,0.5111821086261981
tool,Sora,11,8,0.5111821086261981
term,articles,11,8,0.5111821086261981
term,box,11,8,0.5111821086261981
term,lyrics,11,8,0.5111821086261981
term,user-generated,11,8,0.5111821086261981
term,actors,10,8,0.5111821086261981
term,although,10,8,0.5111821086261981
term,answer,10,8,0.5111821086261981
term,auxiliary,10,8,0.5111821086261981
term,children,10,8,0.5111821086261981
term,continuous,10,8,0.5111821086261981
term,extract,10,8,0.5111821086261981
term,mission,10,8,0.5111821086261981
term,offered,10,8,0.5111821086261981
term,particularly,10,8,0.5111821086261981
term,perfect,10,8,0.5111821086261981
term,picture,10,8,0.5111821086261981
term,skilled,10,8,0.5111821086261981
term,www,10,8,0.5111821086261981
tool,Claude,9,8,0.5111821086261981
term,asked,9,8,0.5111821086261981
term,attribution,9,8,0.5111821086261981
term,authorship,9,8,0.5111821086261981
term,called,9,8,0.5111821086261981
term,companies,9,8,0.5111821086261981
term,day,9,8,0.5111821086261981
term,effective,9,8,0.5111821086261981
term,feed,9,8,0.5111821086261981
term,focused,9,8,0.5111821086261981
term,furthermore,9,8,0.5111821086261981
term,hard,9,8,0.5111821086261981
term,identifying,9,8,0.5111821086261981
term,improving,9,8,0.5111821086261981
term,in-game,9,8,0.5111821086261981
term,leverages,9,8,0.5111821086261981
term,manner,9,8,0.5111821086261981
term,person,9,8,0.5111821086261981
term,points,9,8,0.5111821086261981
term,previews,9,8,0.5111821086261981
term,progress,9,8,0.5111821086261981
term,release,9,8,0.5111821086261981
term,trailer,9,8,0.5111821086261981
term,writer,9,8,0.5111821086261981
term,accelerate,8,8,0.5111821086261981
term,accurately,8,8,0.5111821086261981
term,actionable,8,8,0.5111821086261981
term,adjust,8,8,0.5111821086261981
term,adjusted,8,8,0.5111821086261981
term,adjustments,8,8,0.5111821086261981
term,align,8,8,0.5111821086261981
term,answers,8,8,0.5111821086261981
term,audiobook,8,8,0.5111821086261981
term,beautiful,8,8,0.5111821086261981
term,body,8,8,0.5111821086261981
term,boundaries,8,8,0.5111821086261981
term,bringing,8,8,0.5111821086261981
term,capacity,8,8,0.5111821086261981
term,choices,8,8,0.5111821086261981
term,companion,8,8,0.5111821086261981
term,component,8,8,0.5111821086261981
term,credited,8,8,0.5111821086261981
term,crucial,8,8,0.5111821086261981
term,deeply,8,8,0.5111821086261981
term,designing,8,8,0.5111821086261981
term,editors,8,8,0.5111821086261981
term,education,8,8,0.5111821086261981
term,emotion,8,8,0.5111821086261981
term,employing,8,8,0.5111821086261981
term,enrich,8,8,0.5111821086261981
term,explain,8,8,0.5111821086261981
term,expression,8,8,0.5111821086261981
term,global,8,8,0.5111821086261981
term,hire,8,8,0.5111821086261981
term,hope,8,8,0.5111821086261981
term,instructions,8,8,0.5111821086261981
term,intentionally,8,8,0.5111821086261981
term,international,8,8,0.5111821086261981
term,internet,8,8,0.5111821086261981
term,interpretation,8,8,0.5111821086261981
term,kickstarter's,8,8,0.5111821086261981
term,layouts,8,8,0.5111821086261981
term,meaning,8,8,0.5111821086261981
term,meet,8,8,0.5111821086261981
term,mistakes,8,8,0.5111821086261981
term,modeled,8,8,0.5111821086261981
term,occurs,8,8,0.5111821086261981
term,offers,8,8,0.5111821086261981
term,originally,8,8,0.5111821086261981
term,outside,8,8,0.5111821086261981
term,precise,8,8,0.5111821086261981
term,preliminary,8,8,0.5111821086261981
term,prepared,8,8,0.5111821086261981
term,print,8,8,0.5111821086261981
term,prints,8,8,0.5111821086261981
term,promo,8,8,0.5111821086261981
term,promote,8,8,0.5111821086261981
term,raw,8,8,0.5111821086261981
term,readability,8,8,0.5111821086261981
term,ready-to-use,8,8,0.5111821086261981
term,realistic,8,8,0.5111821086261981
term,really,8,8,0.5111821086261981
term,reducing,8,8,0.5111821086261981
term,reputable,8,8,0.5111821086261981
term,requiring,8,8,0.5111821086261981
term,respecting,8,8,0.5111821086261981
term,resulting,8,8,0.5111821086261981
term,scale,8,8,0.5111821086261981
term,scaling,8,8,0.5111821086261981
term,searches,8,8,0.5111821086261981
term,secure,8,8,0.5111821086261981
term,served,8,8,0.5111821086261981
term,shots,8,8,0.5111821086261981
term,someone,8,8,0.5111821086261981
term,space,8,8,0.5111821086261981
term,start,8,8,0.5111821086261981
term,strong,8,8,0.5111821086261981
term,taking,8,8,0.5111821086261981
term,technological,8,8,0.5111821086261981
term,unnecessary,8,8,0.5111821086261981
term,user-provided,8,8,0.5111821086261981
term,words,8,8,0.5111821086261981
term,worked,8,8,0.5111821086261981
term,zbrush,8,8,0.5111821086261981
term,les,27,7,0.4472843450479233
term,framework,16,7,0.4472843450479233
term,oracle,13,7,0.4472843450479233
term,wurden,13,7,0.4472843450479233
term,events,12,7,0.4472843450479233
term,editor,10,7,0.4472843450479233
term,email,10,7,0.4472843450479233
term,functionalities,10,7,0.4472843450479233
term,graphical,10,7,0.4472843450479233
term,members,10,7,0.4472843450479233
term,test,10,7,0.4472843450479233
tool,Runway,9,7,0.4472843450479233
tool,Stable Diffusion,9,7,0.4472843450479233
term,apps,9,7,0.4472843450479233
term,back,9,7,0.4472843450479233
term,backend,9,7,0.4472843450479233
term,cloud-based,9,7,0.4472843450479233
term,erstellt,9,7,0.4472843450479233
term,essence,9,7,0.4472843450479233
term,game's,9,7,0.4472843450479233
term,hero,9,7,0.4472843450479233
term,herramientas,9,7,0.4472843450479233
term,inside,9,7,0.4472843450479233
term,interiors,9,7,0.4472843450479233
term,readers,9,7,0.4472843450479233
term,showcase,9,7,0.4472843450479233
term,symbolic,9,7,0.4472843450479233
term,templates,9,7,0.4472843450479233
term,travel,9,7,0.4472843450479233
term,adaptive,8,7,0.4472843450479233
term,adhere,8,7,0.4472843450479233
term,adventure,8,7,0.4472843450479233
term,alongside,8,7,0.4472843450479233
term,appealing,8,7,0.4472843450479233
term,assistants,8,7,0.4472843450479233
term,board,8,7,0.4472843450479233
term,complies,8,7,0.4472843450479233
term,connection,8,7,0.4472843450479233
term,demand,8,7,0.4472843450479233
term,ever,8,7,0.4472843450479233
term,except,8,7,0.4472843450479233
term,fair,8,7,0.4472843450479233
term,fine-tuning,8,7,0.4472843450479233
term,friends,8,7,0.4472843450479233
term,funded,8,7,0.4472843450479233
term,house,8,7,0.4472843450479233
term,interviews,8,7,0.4472843450479233
term,keeping,8,7,0.4472843450479233
term,labeled,8,7,0.4472843450479233
term,lifestyle,8,7,0.4472843450479233
term,manuscript,8,7,0.4472843450479233
term,mind,8,7,0.4472843450479233
term,monitoring,8,7,0.4472843450479233
term,names,8,7,0.4472843450479233
term,operational,8,7,0.4472843450479233
term,profiles,8,7,0.4472843450479233
term,protect,8,7,0.4472843450479233
term,rapid,8,7,0.4472843450479233
term,reading,8,7,0.4472843450479233
term,rendering,8,7,0.4472843450479233
term,resemble,8,7,0.4472843450479233
term,reworked,8,7,0.4472843450479233
term,skill,8,7,0.4472843450479233
term,sleep,8,7,0.4472843450479233
term,sounds,8,7,0.4472843450479233
term,tabletop,8,7,0.4472843450479233
term,tier,8,7,0.4472843450479233
term,tiers,8,7,0.4472843450479233
term,verification,8,7,0.4472843450479233
term,zur,8,7,0.4472843450479233
tool,Grammarly,7,7,0.4472843450479233
term,actions,7,7,0.4472843450479233
term,affect,7,7,0.4472843450479233
term,ai's,7,7,0.4472843450479233
term,amazing,7,7,0.4472843450479233
term,anthropic,7,7,0.4472843450479233
term,aware,7,7,0.4472843450479233
term,begins,7,7,0.4472843450479233
term,campaigns,7,7,0.4472843450479233
term,claims,7,7,0.4472843450479233
term,clarify,7,7,0.4472843450479233
term,cohesive,7,7,0.4472843450479233
term,collect,7,7,0.4472843450479233
term,compelling,7,7,0.4472843450479233
term,controlled,7,7,0.4472843450479233
term,convert,7,7,0.4472843450479233
term,correction,7,7,0.4472843450479233
term,creates,7,7,0.4472843450479233
term,creatively,7,7,0.4472843450479233
term,decision,7,7,0.4472843450479233
term,derivative,7,7,0.4472843450479233
term,determine,7,7,0.4472843450479233
term,developer,7,7,0.4472843450479233
term,discussions,7,7,0.4472843450479233
term,distribute,7,7,0.4472843450479233
term,diverse,7,7,0.4472843450479233
term,easy,7,7,0.4472843450479233
term,enhancements,7,7,0.4472843450479233
term,environments,7,7,0.4472843450479233
term,essential,7,7,0.4472843450479233
term,everyone,7,7,0.4472843450479233
term,evolving,7,7,0.4472843450479233
term,expand,7,7,0.4472843450479233
term,extent,7,7,0.4472843450479233
term,factor,7,7,0.4472843450479233
term,finish,7,7,0.4472843450479233
term,fun,7,7,0.4472843450479233
term,gathered,7,7,0.4472843450479233
term,genuine,7,7,0.4472843450479233
term,goes,7,7,0.4472843450479233
term,guarantees,7,7,0.4472843450479233
term,habits,7,7,0.4472843450479233
term,handmade,7,7,0.4472843450479233
term,intent,7,7,0.4472843450479233
term,law,7,7,0.4472843450479233
term,looking,7,7,0.4472843450479233
term,low,7,7,0.4472843450479233
term,major,7,7,0.4472843450479233
term,meets,7,7,0.4472843450479233
term,movement,7,7,0.4472843450479233
term,options,7,7,0.4472843450479233
term,pride,7,7,0.4472843450479233
term,prioritize,7,7,0.4472843450479233
term,productivity,7,7,0.4472843450479233
term,purely,7,7,0.4472843450479233
term,queries,7,7,0.4472843450479233
term,quick,7,7,0.4472843450479233
term,read,7,7,0.4472843450479233
term,recommendation,7,7,0.4472843450479233
term,representation,7,7,0.4472843450479233
term,revised,7,7,0.4472843450479233
term,sample,7,7,0.4472843450479233
term,seek,7,7,0.4472843450479233
term,seen,7,7,0.4472843450479233
term,settings,7,7,0.4472843450479233
term,significantly,7,7,0.4472843450479233
term,solo,7,7,0.4472843450479233
term,staff,7,7,0.4472843450479233
term,stated,7,7,0.4472843450479233
term,stored,7,7,0.4472843450479233
term,structural,7,7,0.4472843450479233
term,substantially,7,7,0.4472843450479233
term,teach,7,7,0.4472843450479233
term,temporary,7,7,0.4472843450479233
term,texture,7,7,0.4472843450479233
term,theme,7,7,0.4472843450479233
term,thoughts,7,7,0.4472843450479233
term,tips,7,7,0.4472843450479233
term,transforming,7,7,0.4472843450479233
term,turn,7,7,0.4472843450479233
term,ultimately,7,7,0.4472843450479233
term,underlying,7,7,0.4472843450479233
term,understanding,7,7,0.4472843450479233
term,valuable,7,7,0.4472843450479233
term,worldbuilding,7,7,0.4472843450479233
term,wrote,7,7,0.4472843450479233
tool,Grok,12,6,0.38338658146964855
term,dans,12,6,0.38338658146964855
term,llms,12,6,0.38338658146964855
term,openai's,12,6,0.38338658146964855
term,par,12,6,0.38338658146964855
term,song,11,6,0.38338658146964855
term,defined,10,6,0.38338658146964855
term,event,10,6,0.38338658146964855
term,movie,10,6,0.38338658146964855
term,predictive,10,6,0.38338658146964855
term,workout,10,6,0.38338658146964855
term,assists,9,6,0.38338658146964855
term,bilder,9,6,0.38338658146964855
term,dialogues,9,6,0.38338658146964855
term,family,9,6,0.38338658146964855
term,front,9,6,0.38338658146964855
term,genes,9,6,0.38338658146964855
term,pricing,9,6,0.38338658146964855
term,revision,9,6,0.38338658146964855
term,transcription,9,6,0.38338658146964855
term,appearance,8,6,0.38338658146964855
term,disclosure,8,6,0.38338658146964855
term,gaming,8,6,0.38338658146964855
term,medical,8,6,0.38338658146964855
term,placeholders,8,6,0.38338658146964855
term,plus,8,6,0.38338658146964855
term,practice,8,6,0.38338658146964855
term,preview,8,6,0.38338658146964855
term,provider,8,6,0.38338658146964855
term,put,8,6,0.38338658146964855
term,remaining,8,6,0.38338658146964855
term,year,8,6,0.38338658146964855
term,atmospheric,7,6,0.38338658146964855
term,big,7,6,0.38338658146964855
term,captions,7,6,0.38338658146964855
term,chapter,7,6,0.38338658146964855
term,commands,7,6,0.38338658146964855
term,contextual,7,6,0.38338658146964855
term,corrections,7,6,0.38338658146964855
term,customization,7,6,0.38338658146964855
term,deep,7,6,0.38338658146964855
term,dynamically,7,6,0.38338658146964855
term,engines,7,6,0.38338658146964855
term,excited,7,6,0.38338658146964855
term,explanations,7,6,0.38338658146964855
term,highly,7,6,0.38338658146964855
term,human-driven,7,6,0.38338658146964855
term,infrastructure,7,6,0.38338658146964855
term,keywords,7,6,0.38338658146964855
term,on-device,7,6,0.38338658146964855
term,plot,7,6,0.38338658146964855
term,recommend,7,6,0.38338658146964855
term,replacing,7,6,0.38338658146964855
term,samples,7,6,0.38338658146964855
term,seamless,7,6,0.38338658146964855
term,select,7,6,0.38338658146964855
term,shot,7,6,0.38338658146964855
term,site,7,6,0.38338658146964855
term,statement,7,6,0.38338658146964855
term,strategy,7,6,0.38338658146964855
term,sustainability,7,6,0.38338658146964855
term,trust,7,6,0.38338658146964855
term,trying,7,6,0.38338658146964855
term,vector,7,6,0.38338658146964855
term,verwendet,7,6,0.38338658146964855
term,workflows,7,6,0.38338658146964855
